bug_id,creation_date,component_name,product_name,short_description,long_description,assignee_name,reporter_name,resolution_category,resolution_code,status_category,status_code,update_date,quantity_of_votes,quantity_of_comments,resolution_date,bug_fix_time,severity_category,severity_code
CORE-266532,2004-10-28,Networking: HTTP,CORE,###!!! ASSERTION: unexpected progress values: 'progress <= progressMax' file r:/mozilla/netwerk/protocol/http/src/nsHttpChannel.cpp line 3796,"###!!! ASSERTION: unexpected progress values: 'progress <= progressMax' file
r:/mozilla/netwerk/protocol/http/src/nsHttpChannel.cpp line 3796
Break: at file r:/mozilla/netwerk/protocol/http/src/nsHttpChannel.cpp line 3796

 	xpcom_core.dll!nsDebug::Assertion(const char * aStr=0x012db8a8 const char *
aExpr=0x012db8c4 const char * aFile=0x012dae50 int aLine=0x00000ed4)  Line 109	C++
 	necko.dll!nsHttpChannel::OnDataAvailable(nsIRequest * request=0x031fb740
nsISupports * ctxt=0x00000000 nsIInputStream * input=0x034dc330 unsigned int
offset=0x00000000 unsigned int count=0x0000052d)  Line 3796 + 0x2d	C++
>	necko.dll!nsInputStreamPump::OnStateTransfer()  Line 438	C++
 	necko.dll!nsInputStreamPump::OnInputStreamReady(nsIAsyncInputStream *
stream=0x034dc330)  Line 339	C++
 	xpcom_core.dll!nsInputStreamReadyEvent::EventHandler(PLEvent *
plevent=0x0326e194)  Line 119	C++
 	xpcom_core.dll!PL_HandleEvent(PLEvent * self=0x0326e194)  Line 693	C
 	xpcom_core.dll!PL_ProcessPendingEvents(PLEventQueue * self=0x01062af8)  Line 628	C
 	xpcom_core.dll!_md_EventReceiverProc(HWND__ * hwnd=0x00272420 unsigned int
uMsg=0x0000c14e unsigned int wParam=0x00000000 long lParam=0x01062af8)  Line
1434	C
 	user32.dll!77d43a50() 	
 	user32.dll!77d43b1f() 	
 	user32.dll!GetMessageW()  + 0x125	
 	user32.dll!DispatchMessageW()  + 0xb	
 	appshell.dll!nsAppShellService::Run()  Line 484	C++
 	mozilla.exe!main1(int argc=0x00000000 char * * argv=0x80000000 nsISupports *
nativeApp=0x031fb744)  Line 1336	C++
 	mozilla.exe!main(int argc=0x00000001 char * * argv=0x003f7c10)  Line 1827 +
0x16	C++
 	mozilla.exe!mainCRTStartup()  Line 400 + 0x11	C
 	kernel32.dll!TermsrvAppInstallMode()  + 0x269	

+	progressMax	{mValue=0x0000000000000437 }	nsTInt64
+	progress	{mValue=0x000000000000052d }	nsTInt64

-	this	0x031fb744 {mRefCnt={mValue=0x00000002 }
_mOwningThread={mThread=0x003f5c80 } mState=0x00000002 ...}	nsInputStreamPump *
const
|+	nsIInputStreamPump	{...}	nsIInputStreamPump
|+	nsIInputStreamCallback	{...}	nsIInputStreamCallback
|+	mRefCnt	{mValue=0x00000002 }	nsAutoRefCnt
|+	_mOwningThread	{mThread=0x003f5c80 }	nsAutoOwningThread
|	mState	0x00000002	unsigned int
|+	mLoadGroup	{mRawPtr=0x00000000 }	nsCOMPtr
|-	mListener	{mRawPtr=0x02d41930 {mRefCnt={mValue=0x00000002 }
_mOwningThread={mThread=0x003f5c80 } mOriginalURI={mRawPtr=0x03549558
{mRefCnt={...} _mOwningThread={...} mSpec={...} ...} } ...} }
nsCOMPtr
|\-	mRawPtr	0x02d41930 {mRefCnt={mValue=0x00000002 }
_mOwningThread={mThread=0x003f5c80 } mOriginalURI={mRawPtr=0x03549558
{mRefCnt={mValue=0x00000003 } _mOwningThread={mThread=0x003f5c80 } mSpec={...}
...} } ...}	nsIStreamListener *
| |-	[nsHttpChannel]	{mRefCnt={mValue=0x00000002 }
_mOwningThread={mThread=0x003f5c80 } mOriginalURI={mRawPtr=0x03549558
{mRefCnt={mValue=0x00000003 } _mOwningThread={mThread=0x003f5c80 } mSpec={...}
...} } ...}	nsHttpChannel
| ||+	nsIHttpChannel	{...}	nsIHttpChannel
| ||+	nsIHttpChannelInternal	{...}	nsIHttpChannelInternal
| ||+	nsIStreamListener	{...}	nsIStreamListener
| ||+	nsICachingChannel	{...}	nsICachingChannel
| ||+	nsIUploadChannel	{...}	nsIUploadChannel
| ||+	nsICacheListener	{...}	nsICacheListener
| ||+	nsIEncodedChannel	{...}	nsIEncodedChannel
| ||+	nsITransportEventSink	{...}	nsITransportEventSink
| ||+	nsIResumableChannel	{...}	nsIResumableChannel
| ||+	mRefCnt	{mValue=0x00000002 }	nsAutoRefCnt
| ||+	_mOwningThread	{mThread=0x003f5c80 }	nsAutoOwningThread
| ||+	mOriginalURI	{mRawPtr=0x03549558 {mRefCnt={mValue=0x00000003 }
_mOwningThread={mThread=0x003f5c80 } mSpec={...} ...} }	nsCOMPtr
| ||+	mURI	{mRawPtr=0x03261c88 {mRefCnt={mValue=0x00000001 }
_mOwningThread={mThread=0x003f5c80 } mSpec={...} ...} }	nsCOMPtr
| ||+	mDocumentURI	{mRawPtr=0x03e87cc0 {mRefCnt={mValue=0x0000000c }
_mOwningThread={mThread=0x003f5c80 } mSpec={...} ...} }	nsCOMPtr
| ||+	mListener	{mRawPtr=0x03f90a28 {mRefCnt={mValue=0x00000001 }
_mOwningThread={mThread=0x003f5c80 } mInputTee={mRawPtr=0x00000000 } ...} }
nsCOMPtr
| ||+	mListenerContext	{...}	nsCOMPtr
| ||+	mLoadGroup	{mRawPtr=0x00000000 }	nsCOMPtr
| ||+	mOwner	{...}	nsCOMPtr
| ||+	mCallbacks	{mRawPtr=0x043592c0 }	nsCOMPtr
| ||+	mProgressSink	{mRawPtr=0x029baf80 {mRefCnt={mValue=0x0000001b }
_mOwningThread={mThread=0x003f5c80 } mDocumentRequest={mRawPtr=0x02ca4ff0
{mRefCnt={...} _mOwningThread={...} mOriginalURI={...} ...} } ...} }
nsCOMPtr
| ||+	mHttpEventSink	{mRawPtr=0x029baf8c {mRefCnt={mValue=0x0000001b }
_mOwningThread={mThread=0x003f5c80 } mDocumentRequest={mRawPtr=0x02ca4ff0
{mRefCnt={...} _mOwningThread={...} mOriginalURI={...} ...} } ...} }
nsCOMPtr
| ||+	mUploadStream	{mRawPtr=0x00000000 }	nsCOMPtr
| ||+	mReferrer	{mRawPtr=0x031b9038 {mRefCnt={mValue=0x00000001 }
_mOwningThread={mThread=0x003f5c80 } mSpec={...} ...} }	nsCOMPtr
| ||+	mSecurityInfo	{...}	nsCOMPtr
| ||+	mEventQ	{mRawPtr=0x01062a38 {mRefCnt={mValue=0x0000001f }
_mOwningThread={mThread=0x003f5c80 } mEventQueue=0x01062af8 {name=0x00390c08
Thread event queue... queue={next=0x039effa0 prev=0x04387b38 }
monitor=0x01062b48 ...} ...} }	nsCOMPtr
| ||-	mRequestHead	{mHeaders={mHeaders={mAutoBuf=0x02d41994  } }
mMethod={_val=0x012da804 GET } mVersion=0x0b '␋' ...}	nsHttpRequestHead
| |||+	mHeaders	{mHeaders={mAutoBuf=0x02d41994  } }	nsHttpHeaderArray
| |||+	mMethod	{_val=0x012da804 GET }	nsHttpAtom
| |||	mVersion	0x0b '␋'	unsigned char
| ||\-	mRequestURI	{...}	nsCString
| || \-	nsCSubstring	{...}	nsCSubstring
| ||  \-	nsACString	{mVTable=0x00394a58 const nsObsoleteACStringThunk::`vftable'
mData=0x04119b98
/?0.6883918567393155&s=130479&im=103&r=http%3A//webtools.mozilla.org/buster/test_url_27.html&pg=http%3A//www.dp.ru/index.php&c=Y&j=N&wh=1600x1200&px=16&js=1.3&
mLength=0x0000009f ...}	nsACString
| ||   |	mVTable	0x00394a58 const nsObsoleteACStringThunk::`vftable'	const void *
| ||   |+	mData	0x04119b98
/?0.6883918567393155&s=130479&im=103&r=http%3A//webtools.mozilla.org/buster/test_url_27.html&pg=http%3A//www.dp.ru/index.php&c=Y&j=N&wh=1600x1200&px=16&js=1.3&
char *
| ||   |	mLength	0x0000009f	unsigned int
| ||   \	mFlags	0x00000005	unsigned int
| ||-	mResponseHead	0x03f907c0 {mHeaders={mHeaders={mAutoBuf=0x03f907c8  } }
mVersion=0x0b '␋' mStatus=0x00c8 ...}	nsHttpResponseHead *
| |||-	mHeaders	{mHeaders={mAutoBuf=0x03f907c8  } }	nsHttpHeaderArray
| |||\-	mHeaders	{mAutoBuf=0x03f907c8  }	nsAutoVoidArray
| ||| |-	nsVoidArray	{mImpl=0x039f02b0 {mBits=0x80000010 mCount=0x0000000d
mArray=0x039f02b8 } }	nsVoidArray
| ||| ||+	__vfptr	0x00387ca4 const nsAutoVoidArray::`vftable'	*
| ||| |\-	mImpl	0x039f02b0 {mBits=0x80000010 mCount=0x0000000d
mArray=0x039f02b8 }	nsVoidArray::Impl *
| ||| | |	mBits	0x80000010	unsigned int
| ||| | |	mCount	0x0000000d	int
| ||| | \+	mArray	0x039f02b8	void * [1]
| ||| \+	mAutoBuf	0x03f907c8 	char [40]
| |||	mVersion	0x0b '␋'	unsigned char
| |||	mStatus	0x00c8	unsigned short
| |||+	mStatusText	{...}	nsCString
| |||	mContentLength	0x0000000000000437	__int64
| |||-	mContentType	{...}	nsCString
| |||\-	nsCSubstring	{...}	nsCSubstring
| ||| \-	nsACString	{mVTable=0x00394a58 const nsObsoleteACStringThunk::`vftable'
mData=0x02960a48 image/gif mLength=0x00000009 ...}	nsACString
| |||  |	mVTable	0x00394a58 const nsObsoleteACStringThunk::`vftable'	const void *
| |||  |+	mData	0x02960a48 image/gif	char *
| |||  |	mLength	0x00000009	unsigned int
| |||  \	mFlags	0x00000005	unsigned int
| |||+	mContentCharset	{...}	nsCString
| |||	mCacheControlNoStore	0x00	unsigned char
| |||	mCacheControlNoCache	0x01 '␁'	unsigned char
| ||\	mPragmaNoCache	0x01 '␁'	unsigned char
| ||+	mTransactionPump	{mRawPtr=0x031fb740 {mRefCnt={mValue=0x00000002 }
_mOwningThread={mThread=0x003f5c80 } mState=0x00000002 ...} }
nsCOMPtr
| ||+	mTransaction	0x034cccb8 {mRefCnt={mValue=0x00000001 }
_mOwningThread={mThread=0x003f5c80 } mCallbacks={mRawPtr=0x043592c0 } ...}
nsHttpTransaction *
| ||+	mConnectionInfo	0x01912e48 {mRef=0x00000003 mHashKey={...} mHost={...}
...}	nsHttpConnectionInfo *
| ||+	mSpec	{...}	nsCString
| ||	mLoadFlags	0x00040000	unsigned int
| ||	mStatus	0x00000000	unsigned int
| ||+	mLogicalOffset	{mValue=0x0000000000000000 }	nsTInt64
| ||	mCaps	0x01 '␁'	unsigned char
| ||+	mContentTypeHint	{...}	nsCString
| ||+	mContentCharsetHint	{...}	nsCString
| ||+	mCacheEntry	{mRawPtr=0x03aa8700 {mRefCnt={mValue=0x00000002 }
_mOwningThread={mThread=0x003f5c80 } mCacheEntry=0x02bb9f38 {mKey=0x04010ef0
mFetchCount=0x00000001 mLastFetched=0x41811ee5 ...} ...} }
nsCOMPtr
| ||+	mCachePump	{mRawPtr=0x00000000 }	nsCOMPtr
| ||+	mCachedResponseHead	0x00000000 {mHeaders={mHeaders={mAutoBuf=0x00000008
 } } mVersion=??? mStatus=??? ...}	nsHttpResponseHead *
| ||	mCacheAccess	0x00000002	int
| ||	mPostID	0x00000000	unsigned int
| ||	mRequestTime	0x41811ee5	unsigned int
| ||+	mAuthContinuationState	0x00000000	nsISupports *
| ||+	mAuthType	{...}	nsCString
| ||+	mIdent	{mUser=0x00000000  mPass=0x00000000 
mDomain=0x00000000  }	nsHttpAuthIdentity
| ||+	mProxyIdent	{mUser=0x00000000  mPass=0x00000000 
mDomain=0x00000000  }	nsHttpAuthIdentity
| ||+	mEntityID	{...}	nsCString
| ||	mStartPos	0xffffffffffffffff	unsigned __int64
| ||	mRedirectionLimit	0x13 '␓'	unsigned char
| ||	mIsPending	0x00000001	unsigned int
| ||	mApplyConversion	0x00000001	unsigned int
| ||	mAllowPipelining	0x00000001	unsigned int
| ||	mCachedContentIsValid	0x00000000	unsigned int
| ||	mCachedContentIsPartial	0x00000000	unsigned int
| ||	mResponseHeadersModified	0x00000000	unsigned int
| ||	mCanceled	0x00000000	unsigned int
| ||	mTransactionReplaced	0x00000000	unsigned int
| ||	mUploadStreamHasHeaders	0x00000000	unsigned int
| ||	mAuthRetryPending	0x00000000	unsigned int
| ||	mSuppressDefensiveAuth	0x00000000	unsigned int
| |\	mResuming	0x00000000	unsigned int
| \+	nsIRequestObserver	{...}	nsIRequestObserver
|+	mListenerContext	{...}	nsCOMPtr
|+	mEventQ	{mRawPtr=0x01062a38 {mRefCnt={mValue=0x0000001f }
_mOwningThread={mThread=0x003f5c80 } mEventQueue=0x01062af8 {name=0x00390c08
Thread event queue... queue={next=0x039effa0 prev=0x04387b38 }
monitor=0x01062b48 ...} ...} }	nsCOMPtr
|+	mStream	{mRawPtr=0x00000000 }	nsCOMPtr
|+	mAsyncStream	{mRawPtr=0x034dc330 {mPipe=0x034dc320
{mRefCnt={mValue=0x00000005 } _mOwningThread={mThread=0x003f5c80 }
mInput={mPipe=0x034dc320 mReaderRefCnt=0x00000004 mLogicalOffset={...} ...} ...}
mReaderRefCnt=0x00000004 mLogicalOffset={mValue=0x0000000000000000 } ...} }
nsCOMPtr
|+	mStreamOffset	{mValue=0x0000000000000000 }	nsTInt64
|+	mStreamLength	{mValue=0xffffffffffffffff }	nsTInt64
|	mSegSize	0x00000000	unsigned int
|	mSegCount	0x00000000	unsigned int
|	mStatus	0x00000000	unsigned int
|	mSuspendCount	0x00000000	unsigned int
|	mLoadFlags	0x00000000	unsigned int
|	mIsPending	0xcd 'Í'	unsigned char
|	mWaiting	0x01 '␁'	unsigned char
\	mCloseWhenDone	0x00	unsigned char",mcmanus,timeless,duplicate,1,resolved,4,2014-01-13,0,16,2014-01-13,3364,normal,2
MOZILLA_MESSAGING-490266,2009-04-26,Release Engineering,MOZILLA_MESSAGING,momo-vm-14 burning whichever Mac bloat build it does,"Looks like momo-vm-14 is unwell: whether it's building bloat on 1.9.1 or trunk it dies after a nsNativeModuleLoader::LoadModule(/Volumes/Build/comm-central-trunk-bloat-macosx/build/objdir-tb/mozilla/dist/ShredderDebug.app/Contents/MacOS/components/libgklayout.dylib) - load FAILED rv: 80004005 error: Unknown error: -2804 (which I must admit does seem like it would cause a tiny bit of trouble). momo-vm-09 seems to be doing just fine building the same or later revs.

I considered just clobbering it but mostly because that's the only hammer I have.",nobody,philringnalda,duplicate,1,resolved,4,2009-05-06,0,6,2009-05-06,10,major,4
CORE-464838,2008-11-13,General,CORE,Tp3 regression on 2008-11-11,"We seem to have a Tp3 regression on at least some of the Mac and Linux machines (e.g. qm-plinux-fast03).  The checkin range is:

http://hg.mozilla.org/mozilla-central/pushloghtml?startdate=2008-11-11+19%3A00%3A00&enddate=2008-11-11+20%3A00%3A00

Out of those I'd expect the DNS prefetch to be the most likely culprit.

Not sure we need to worry about this for 1.9.1b2 but we should figure out what's up here.  One test I'd suggest is commenting out the prefetch call in nsHTMLAnchorElement::BindToTree to see what impact if any it has.  It's my best guess for the regression source.",mcmanus,bzbarsky,duplicate,1,resolved,4,2012-03-29,1,48,2009-01-12,60,normal,2
CORE-374251,2007-03-16,Graphics,CORE,style.fontFamily overflow on osx,"User-Agent:       Mozilla/5.0 (Macintosh U Intel Mac OS X en-US rv:1.8.1.2) Gecko/20070219 Firefox/2.0.0.2
Build Identifier: Mozilla/5.0 (Macintosh U Intel Mac OS X en-US rv:1.9a3pre) Gecko/20070316 Minefield/3.0a3pre

an overflow in this.document.firstChild.style.fontFamily value causes a crash with some register control on OSX.  Does not appear to affect win32.

found via javascript introspection fuzzing.  see attached crash dump + sample script

Reproducible: Always

Steps to Reproduce:
1. run attached script
Actual Results:  
crash with some register control


see attached items",masayuki,msg,duplicate,1,resolved,4,2007-08-14,0,12,2007-06-07,83,critical,5
CORE-190743,2003-01-26,Layout: Block and Inline,CORE,[MARGIN-C] A vertical gap is inserted before a header div if  a  element  is placed in a subsequent div using CSS & XHTML strict,"User-Agent:       Mozilla/5.0 (Windows U Win98 en-US rv:1.3b) Gecko/20030125
Build Identifier: Mozilla/5.0 (Windows U Win98 en-US rv:1.3b) Gecko/20030125

The URL above is a static copy of a dynamic login page.  It has a gap at the top
that goes away when the Login is removed from a content div which is
contained in a nested div.  The page is designed like this:
Header div: Img float left                   Img float right
Menu div : floated left
Content div which contains h1 element
Footer div

I noticed this problem in Phoenix 0.5 (on win2k) Mozilla 1.3a(win98) and
Mozilla nightly 1.3.0.200301250 (win98).  It does not happen in Mozilla 1.0
(linux win98).

Another page: 
http://users.bigpond.net.au/steven.butler/
has no  tag and does not suffer the problem (all other layout is identical to 
http://users.bigpond.net.au/steven.butler/login.html
(the linked URL).

Reproducible: Always

Steps to Reproduce:
1. Goto URL http://users.bigpond.net.au/steven.butler/login.html


Actual Results:  
Mozilla draws unwanted gap at the top of the page


Expected Results:  
Mozilla should display the header div directly underneath the top of the drawing
window with no gaps.",dbaron,stevenb,duplicate,1,resolved,4,2003-07-21,0,9,2003-07-21,176,minor,2
TOOLKIT-349299,2006-08-19,Startup and Profile System,TOOLKIT,Latest trunk hourlies don't start up,"Regression between 1.9a1_2006081816 and 1.9a1_2006081822:
http://bonsai.mozilla.org/cvsquery.cgi?module=PhoenixTinderbox&date=explicit&mindate=2006-08-18+15%3A00&maxdate=2006-08-18+23%3A00

It makes a new profile with a few files appears for a second in the task manager then it kills itself.",autonome,ria.klaassen,duplicate,1,resolved,4,2008-07-31,0,4,2006-08-19,0,blocker,6
CORE-268798,2004-11-09,ImageLib,CORE,not flushing session cache during a memory-pressure notification,For whatever reason we only purge the chrome cache.,doug.turner,doug.turner,duplicate,1,resolved,4,2011-06-11,1,19,2008-01-07,1154,normal,2
NSS-229289,2003-12-23,Libraries,NSS,Unused variable 'i' in pk11_DestroySessionObjectData() lib/softoken/pkcs11u.c,"In lib/softoken/pkcs11u.c rev. 1.53 function
pk11_DestroySessionObjectData() the local variable 'i'
is unused if neither PKCS11_STATIC_ATTRIBUTES nor
PKCS11_REF_COUNT_ATTRIBUTES is defined.",rrelyea,wtc,duplicate,1,resolved,4,2004-06-11,0,14,2004-02-11,50,trivial,1
CORE-368477,2007-01-28,XPCOM,CORE,Unsuitable behaviour when $HOME is not set,"(I've also heard of crashes but I'm not quite sure about this)

When $HOME is not set the application whatever it may be tries to find the profile in a /.$VENDOR/ directory for example.

Basically the main problem is that GetUnixHomeDir (http://lxr.mozilla.org/seamonkey/source/xpcom/io/SpecialSystemDirectory.cpp#222) just tries to get the HOME environment variable without a fallback. If HOME is not set it should use getpwuid(getuid())->pw_dir (or the NSPR equivalent if there is any).

Speaking of this function it's strange that VMS uses getenv while others use PR_GetEnv probably something that should be corrected.

I also found several places that use the HOME environment variable such as http://lxr.mozilla.org/seamonkey/source/xpcom/io/nsAppFileLocationProvider.cpp#378 or http://lxr.mozilla.org/seamonkey/source/toolkit/xre/nsXREDirProvider.cpp#951 they probably should use the GetUnixHomeDir instead.",mh+mozilla,mh+mozilla,duplicate,1,resolved,4,2010-04-29,0,4,2010-04-29,1187,normal,2
CORE-377404,2007-04-13,DOM: Events,CORE,Should check the scrolling direction in nsMouseWheelTransaction,"Created attachment 261473
testcase

I was confused by the current mouse wheel transaction.

A page has large scrollable view which has only vertical scrollbar. And the page has both scrollbars on a body. I moved the cursor into the child scrollable view and scrolled the view to vertical for reading the content. And then I wanted to scroll the horizontal direction on the body. For doing it I used the tilt wheel. But the horizontal scroll events were eaten by the child scrollable view. So there were not any changes in the view. Therefore I was confused some seconds (although I have implemented it).

I think that if the current target cannot be scrolled to a direction but the event came to ESM the user want to scroll another view. The current transaction should be finished in such case.",masayuki,masayuki,duplicate,1,resolved,4,2009-02-12,0,18,2009-02-12,671,minor,2
NSS-127365,2002-02-22,Libraries,NSS,Crash in NSS when sending an encrypted message,"Using Build ID: 2002022203.

I went to send an encrypted message to someone I didn't have a certificate for.
I looked the person up in phonebook and clicked on Import Certificate. I then
went back to the compose window and hit send. That caused me to crash in NSS code.

Stack trace in talkback is not very helpful. ID: 3257756

nss3.dll + 0x229ab (0x01c629ab) 

After restarting I was able to send the encrypted message.",wtc,mscott,duplicate,1,resolved,4,2002-03-06,0,17,2002-03-06,12,normal,2
MOZILLA.ORG_GRAVEYARD-443940,2008-07-07,Server Operations,MOZILLA.ORG_GRAVEYARD,create blogs.mozilla-europe.org and point it to l10n.mozilla.org/~pascalc/dotclear/,"I am creating a common blog for localizers who have been participating in creating mozilla europe website over the years where people will blog in English about what happens in their country.

I am hosting this blog on the localization server and I need the subdomain blogs.mozilla-europe.org to be created and point to l10n.mozilla-europe.org/~pascalc/dotclear/

Thanks",reed,pascalc,duplicate,1,resolved,4,2015-03-12,0,2,2008-07-08,1,normal,2
ADDONS.MOZILLA.ORG_GRAVEYARD-263455,2004-10-08,Administration,ADDONS.MOZILLA.ORG_GRAVEYARD,Add Wayback extension,"User-Agent:       Mozilla/5.0 (Windows U Windows NT 5.1 en-US rv:1.7.3) Gecko/20041004 Firefox/0.10.1
Build Identifier: Mozilla/5.0 (Windows U Windows NT 5.1 en-US rv:1.7.3) Gecko/20041004 Firefox/0.10.1

This extension allows you to check the page you are browsing and links in the
waybackmachine archive. Can be handy if the server is down or the page is
changed. It will add an entry called Wayback to your contextmenu. Works for
links and the current page. Permission from Waybackmachine.org was granted.

Reproducible: Always
Steps to Reproduce:
1.
2.
3.",jedsbugs,kpol72,duplicate,1,resolved,4,2016-03-07,0,6,2004-10-11,3,normal,2
CAMINO_GRAVEYARD-179554,2002-11-11,Preferences,CAMINO_GRAVEYARD,shift-tab won't cycle backwards when focus is on pref tab,"spun off from bug 155686. if focus is on the preference tab shift-tab will not
cycle focus backwards --but only if you're NOT on the first panel of a pref
category with multiple panels.

in other words this is so far only a problem on:

Navigation > History
Navigation > Tabbed Browsing
Appearance > Fonts

all other panels and tab are fine.",camino,bugzilla,duplicate,1,resolved,4,2005-01-31,0,7,2005-01-31,812,trivial,1
TESTOPIA-357292,2006-10-19,Security,TESTOPIA,Group controls on test plans.,Similar to bugs we need to have the ability to limit access to test plans (and their associated objects) based on product groups.,gregaryh,gregaryh,duplicate,1,resolved,4,2007-02-13,0,3,2007-02-13,117,normal,2
MOZILLA_MESSAGING-501680,2009-07-01,Try Server,MOZILLA_MESSAGING,Create a Include Lightning checkbox for the try server,"It would be nice to simplify including lightning when doing tryserver builds. Currently one has to include a patch that adds lightning to mail's packages-static and upload a mozconfig that include --enable calendar.

A possible solution would be to add a checkbox (that is only enabled for mail) that takes care by adding lines to packages-static and adding --enable-calendar to the mozconfig",nobody,philipp,duplicate,1,resolved,4,2010-08-12,0,2,2010-08-12,407,normal,2
MOZILLA.ORG_GRAVEYARD-387836,2007-07-11,Server Operations,MOZILLA.ORG_GRAVEYARD,Add webrunner to Mozilla repository,I have been getting a lot of contributions and patches for WebRunner and think it would be better to put it in the Mozilla SVN repo. Developer Relations already has the XUL Explorer project in SVN under the projects folder. I assume we could put webrunner under projects as well.,reed,mark.finkle,duplicate,1,resolved,4,2015-03-12,0,4,2007-07-11,0,normal,2
FIREFOX-325763,2006-02-03,Bookmarks & History,FIREFOX,Remove calls to IsVoid,When bug 324994 is done storage will call SetIsVoid on null strings so we won't have to. Remove the checks in places for this.,brettw,brettw,duplicate,1,resolved,4,2009-11-26,0,7,2006-02-07,4,minor,2
ADDONS.MOZILLA.ORG_GRAVEYARD-373330,2007-03-09,Public Pages,ADDONS.MOZILLA.ORG_GRAVEYARD,Can't Browse Sunbird Addons,"User-Agent:       Mozilla/5.0 (X11 U Linux i686 en-US rv:1.9a3pre) Gecko/20070309 Minefield/3.0a3pre
Build Identifier: Mozilla/5.0 (X11 U Linux i686 en-US rv:1.9a3pre) Gecko/20070309 Minefield/3.0a3pre

Load https://preview.addons.mozilla.org/en-US/sunbird/browse : Clicking Extensions or Themes will just load the sandbox flavor of the page. I'm assuming there is something to browse because a Sunbird extension (Date Calculator) is being recommended on https://preview.addons.mozilla.org/en-US/sunbird/addons/home

Reproducible: Always

Steps to Reproduce:
1. Go to https://preview.addons.mozilla.org/en-US/sunbird/browse
2. Click Extensions (from the left-bar or from the main page)
Actual Results:  
https://preview.addons.mozilla.org/en-US/sunbird/browse/*status*:1 is loaded

Expected Results:  
https://preview.addons.mozilla.org/en-US/sunbird/browse/*type*:1 is loaded",wclouser,osaier,duplicate,1,resolved,4,2016-02-04,1,5,2007-05-09,61,normal,2
CORE-94492,2001-08-09,XBL,CORE,usage of relative path for XBL broken,"Whereas the attached application works in Moz 0.91  it fails to load the XBL 
in 0.92 and 0.93",hyatt,wgrinfeld,duplicate,1,resolved,4,2001-10-09,0,12,2001-10-09,61,normal,2
FIREFOX-518072,2009-09-22,Sync,FIREFOX,Possible temporary dataloss during setup if passphrase is reset,"Given a first sync on a new device + forgotten passphrase Weave will need to delete server data to change the passphrase.  It will then upload the current client's data but of course not be able to download any other device's data.

This is mostly a ux problem users might not realize what's going on and be confused.

There is one additional case that is extra confusing: if the user chooses a directional sync down (replace client with cloud data) Weave will upload the current client's data to the cloud *before* wiping the client so you end up with the same data anyway.  Not that the correct solution is much better (wipe local before) in that case you would end up with no data whatsoever.",mconnor,hello,duplicate,1,resolved,4,2018-09-24,0,3,2010-04-02,192,normal,2
CALENDAR-142862,2002-05-07,Sunbird Only,CALENDAR,Clicking on item in left hand pane should jump to next occurence of event,"When you click on an item on the left hand side it should jump to the next
occurence of that event not the first instance of that event.",mikeypotter,mikeypotter,duplicate,1,resolved,4,2006-07-19,0,3,2002-05-13,6,normal,2
SEAMONKEY-281642,2005-02-09,MailNews: Account Configuration,SEAMONKEY,Access key conflicts in Server Settings pane,"Bug 218902 introduced three acces key conflicts to this pane:

- _N_ever conflicts with User _N_ame
- TLS if _a_vailable conflicts with _A_dd Account
- SS_L_ conflicts with _L_ocal Directory",mkmelin+mozilla,Stefan.Borggraefe,duplicate,1,resolved,4,2009-01-26,0,3,2007-09-02,935,trivial,1
FIREFOX_BUILD_SYSTEM-448062,2008-07-25,Source Code Analysis,FIREFOX_BUILD_SYSTEM,treehydra access to the C++ AST,Taras said during OSCON that providing treehydra access to the C++ AST would be simple. If it is I want it!,taras.mozilla,benjamin,duplicate,1,resolved,4,2018-03-02,0,5,2008-08-07,13,normal,2
RELEASE_ENGINEERING-327010,2006-02-13,General,RELEASE_ENGINEERING,XULRunner 1.8.0.1 source tarball doesn't contain all of extensions/*,"The XULRunner 1.8.0.1 source tarball[1] doesn't match what you'd get if you pulled the XULRUNNER_1_8_0_1_RELEASE tag: in particular large parts of extensions/* are missing (though properly tagged).

[1] http://ftp.mozilla.org/pub/mozilla.org/xulrunner/releases/1.8.0.1/source/xulrunner-1.8.0.1-source.tar.bz2",build,benjamin,duplicate,1,resolved,4,2013-08-12,0,4,2006-06-19,126,normal,2
